timestamp,cars.k,car.ksi,vandrivers,car_ksi
11/14/83,107,1687,12,7.4313
11/15/83,97,1508,6,7.319202
11/16/83,102,1507,12,7.31854
11/17/83,87,1385,8,7.234177
11/18/83,119,1632,10,7.398174
11/19/83,107,1687,12,7.4313
11/20/83,97,1508,6,7.319202
11/21/83,102,1507,12,7.31854
11/22/83,87,1385,8,7.234177
11/23/83,119,1632,10,7.398174
11/24/83,107,1687,12,7.4313
11/25/83,97,1508,6,7.319202
11/26/83,102,1507,12,7.31854
11/27/83,87,1385,8,7.234177
11/28/83,119,1632,10,7.398174
11/29/83,107,1687,12,7.4313
11/30/83,97,1508,6,7.319202
12/1/83,102,1507,12,7.31854
12/2/83,87,1385,8,7.234177
12/3/83,119,1632,10,7.398174
12/4/83,107,1687,12,7.4313
12/5/83,97,1508,6,7.319202
12/6/83,102,1507,12,7.31854
12/7/83,87,1385,8,7.234177
12/8/83,119,1632,10,7.398174
12/9/83,107,1687,12,7.4313
12/10/83,97,1508,6,7.319202
12/11/83,102,1507,12,7.31854
12/12/83,87,1385,8,7.234177
12/13/83,119,1632,10,7.398174
12/14/83,107,1687,12,7.4313
12/15/83,97,1508,6,7.319202
12/16/83,102,1507,12,7.31854
12/17/83,87,1385,8,7.234177
12/18/83,119,1632,10,7.398174
12/19/83,107,1687,12,7.4313
12/20/83,97,1508,6,7.319202
12/21/83,102,1507,12,7.31854
12/22/83,87,1385,8,7.234177
12/23/83,119,1632,10,7.398174
12/24/83,107,1687,12,7.4313
12/25/83,97,1508,6,7.319202
12/26/83,102,1507,12,7.31854
12/27/83,87,1385,8,7.234177
12/28/83,119,1632,10,7.398174
12/29/83,107,1687,12,7.4313
12/30/83,97,1508,6,7.319202
12/31/83,102,1507,12,7.31854
1/1/84,87,1385,8,7.234177
1/2/84,119,1632,10,7.398174
1/3/84,107,1687,12,7.4313
1/4/84,97,1508,6,7.319202
1/5/84,102,1507,12,7.31854
1/6/84,87,1385,8,7.234177
1/7/84,119,1632,10,7.398174
1/8/84,107,1687,12,7.4313
1/9/84,97,1508,6,7.319202
1/10/84,102,1507,12,7.31854
1/11/84,87,1385,8,7.234177
1/12/84,119,1632,10,7.398174
1/13/84,107,1687,12,7.4313
1/14/84,97,1508,6,7.319202
1/15/84,102,1507,12,7.31854
1/16/84,87,1385,8,7.234177
1/17/84,119,1632,10,7.398174
1/18/84,107,1687,12,7.4313
1/19/84,97,1508,6,7.319202
1/20/84,102,1507,12,7.31854
1/21/84,87,1385,8,7.234177
1/22/84,119,1632,10,7.398174
1/23/84,107,1687,12,7.4313
1/24/84,97,1508,6,7.319202
1/25/84,102,1507,12,7.31854
1/26/84,87,1385,8,7.234177
1/27/84,119,1632,10,7.398174
1/28/84,107,1687,12,7.4313
1/29/84,97,1508,6,7.319202
1/30/84,102,1507,12,7.31854
1/31/84,87,1385,8,7.234177
2/1/84,119,1632,10,7.398174
2/2/84,107,1687,12,7.4313
2/3/84,97,1508,6,7.319202
2/4/84,102,1507,12,7.31854
2/5/84,87,1385,8,7.234177
2/6/84,119,1632,10,7.398174
2/7/84,107,1687,12,7.4313
2/8/84,97,1508,6,7.319202
2/9/84,102,1507,12,7.31854
2/10/84,87,1385,8,7.234177
2/11/84,119,1632,10,7.398174
2/12/84,107,1687,12,7.4313
2/13/84,97,1508,6,7.319202
2/14/84,102,1507,12,7.31854
2/15/84,87,1385,8,7.234177
2/16/84,119,1632,10,7.398174
2/17/84,107,1687,12,7.4313
2/18/84,97,1508,6,7.319202
2/19/84,102,1507,12,7.31854
2/20/84,87,1385,8,7.234177
2/21/84,119,1632,10,7.398174
2/22/84,107,1687,12,7.4313
2/23/84,97,1508,6,7.319202
2/24/84,102,1507,12,7.31854
2/25/84,87,1385,8,7.234177
2/26/84,119,1632,10,7.398174
2/27/84,107,1687,12,7.4313
2/28/84,97,1508,6,7.319202
2/29/84,102,1507,12,7.31854
3/1/84,87,1385,8,7.234177
3/2/84,119,1632,10,7.398174
3/3/84,107,1687,12,7.4313
3/4/84,97,1508,6,7.319202
3/5/84,102,1507,12,7.31854
3/6/84,87,1385,8,7.234177
3/7/84,119,1632,10,7.398174
3/8/84,107,1687,12,7.4313
3/9/84,97,1508,6,7.319202
3/10/84,102,1507,12,7.31854
3/11/84,87,1385,8,7.234177
3/12/84,119,1632,10,7.398174
3/13/84,107,1687,12,7.4313
3/14/84,97,1508,6,7.319202
3/15/84,102,1507,12,7.31854
3/16/84,87,1385,8,7.234177
3/17/84,119,1632,10,7.398174
3/18/84,107,1687,12,7.4313
3/19/84,97,1508,6,7.319202
3/20/84,102,1507,12,7.31854
3/21/84,87,1385,8,7.234177
3/22/84,119,1632,10,7.398174
3/23/84,107,1687,12,7.4313
3/24/84,97,1508,6,7.319202
3/25/84,102,1507,12,7.31854
3/26/84,87,1385,8,7.234177
3/27/84,119,1632,10,7.398174
3/28/84,107,1687,12,7.4313
3/29/84,97,1508,6,7.319202
3/30/84,102,1507,12,7.31854
3/31/84,87,1385,8,7.234177
4/1/84,119,1632,10,7.398174
4/2/84,107,1687,12,7.4313
4/3/84,97,1508,6,7.319202
4/4/84,102,1507,12,7.31854
4/5/84,87,1385,8,7.234177
4/6/84,119,1632,10,7.398174
4/7/84,107,1687,12,7.4313
4/8/84,97,1508,6,7.319202
4/9/84,102,1507,12,7.31854
4/10/84,87,1385,8,7.234177
4/11/84,119,1632,10,7.398174
4/12/84,107,1687,12,7.4313
4/13/84,97,1508,6,7.319202
4/14/84,102,1507,12,7.31854
4/15/84,87,1385,8,7.234177
4/16/84,119,1632,10,7.398174
4/17/84,107,1687,12,7.4313
4/18/84,97,1508,6,7.319202
4/19/84,102,1507,12,7.31854
4/20/84,87,1385,8,7.234177
4/21/84,119,1632,10,7.398174
4/22/84,107,1687,12,7.4313
4/23/84,97,1508,6,7.319202
4/24/84,102,1507,12,7.31854
4/25/84,87,1385,8,7.234177
4/26/84,119,1632,10,7.398174
4/27/84,107,1687,12,7.4313
4/28/84,97,1508,6,7.319202
4/29/84,102,1507,12,7.31854
4/30/84,87,1385,8,7.234177
5/1/84,119,1632,10,7.398174
5/2/84,107,1687,12,7.4313
5/3/84,97,1508,6,7.319202
5/4/84,102,1507,12,7.31854
5/5/84,87,1385,8,7.234177
5/6/84,119,1632,10,7.398174
5/7/84,107,1687,12,7.4313
5/8/84,97,1508,6,7.319202
5/9/84,102,1507,12,7.31854
5/10/84,87,1385,8,7.234177
5/11/84,119,1632,10,7.398174
5/12/84,107,1687,12,7.4313
5/13/84,97,1508,6,7.319202
5/14/84,102,1507,12,7.31854
5/15/84,87,1385,8,7.234177
5/16/84,119,1632,10,7.398174
5/17/84,107,1687,12,7.4313
5/18/84,97,1508,6,7.319202
5/19/84,102,1507,12,7.31854
5/20/84,87,1385,8,7.234177
5/21/84,119,1632,10,7.398174
5/22/84,107,1687,12,7.4313
5/23/84,97,1508,6,7.319202
5/24/84,102,1507,12,7.31854
5/25/84,87,1385,8,7.234177
5/26/84,119,1632,10,7.398174
5/27/84,107,1687,12,7.4313
5/28/84,97,1508,6,7.319202
5/29/84,102,1507,12,7.31854
5/30/84,87,1385,8,7.234177
5/31/84,119,1632,10,7.398174
6/1/84,107,1687,12,7.4313
6/2/84,97,1508,6,7.319202
6/3/84,102,1507,12,7.31854
6/4/84,87,1385,8,7.234177
6/5/84,119,1632,10,7.398174
6/6/84,107,1687,12,7.4313
6/7/84,97,1508,6,7.319202
6/8/84,102,1507,12,7.31854
6/9/84,87,1385,8,7.234177
6/10/84,119,1632,10,7.398174
6/11/84,107,1687,12,7.4313
6/12/84,97,1508,6,7.319202
6/13/84,102,1507,12,7.31854
6/14/84,87,1385,8,7.234177
6/15/84,119,1632,10,7.398174
6/16/84,107,1687,12,7.4313
6/17/84,97,1508,6,7.319202
6/18/84,102,1507,12,7.31854
6/19/84,87,1385,8,7.234177
6/20/84,119,1632,10,7.398174
6/21/84,107,1687,12,7.4313
6/22/84,97,1508,6,7.319202
6/23/84,102,1507,12,7.31854
6/24/84,87,1385,8,7.234177
6/25/84,119,1632,10,7.398174
6/26/84,107,1687,12,7.4313
6/27/84,97,1508,6,7.319202
6/28/84,102,1507,12,7.31854
6/29/84,87,1385,8,7.234177
6/30/84,119,1632,10,7.398174
7/1/84,107,1687,12,7.4313
7/2/84,97,1508,6,7.319202
7/3/84,102,1507,12,7.31854
7/4/84,87,1385,8,7.234177
7/5/84,119,1632,10,7.398174
7/6/84,107,1687,12,7.4313
7/7/84,97,1508,6,7.319202
7/8/84,102,1507,12,7.31854
7/9/84,87,1385,8,7.234177
7/10/84,119,1632,10,7.398174
7/11/84,107,1687,12,7.4313
7/12/84,97,1508,6,7.319202
7/13/84,102,1507,12,7.31854
7/14/84,87,1385,8,7.234177
7/15/84,119,1632,10,7.398174
7/16/84,107,1687,12,7.4313
7/17/84,97,1508,6,7.319202
7/18/84,102,1507,12,7.31854
7/19/84,87,1385,8,7.234177
7/20/84,119,1632,10,7.398174
7/21/84,107,1687,12,7.4313
7/22/84,97,1508,6,7.319202
7/23/84,102,1507,12,7.31854
7/24/84,87,1385,8,7.234177
7/25/84,119,1632,10,7.398174
7/26/84,107,1687,12,7.4313
7/27/84,97,1508,6,7.319202
7/28/84,102,1507,12,7.31854
7/29/84,87,1385,8,7.234177
7/30/84,119,1632,10,7.398174
7/31/84,107,1687,12,7.4313
8/1/84,97,1508,6,7.319202
8/2/84,102,1507,12,7.31854
8/3/84,87,1385,8,7.234177
8/4/84,119,1632,10,7.398174
8/5/84,107,1687,12,7.4313
8/6/84,97,1508,6,7.319202
8/7/84,102,1507,12,7.31854
8/8/84,87,1385,8,7.234177
8/9/84,119,1632,10,7.398174
8/10/84,107,1687,12,7.4313
8/11/84,97,1508,6,7.319202
8/12/84,102,1507,12,7.31854
8/13/84,87,1385,8,7.234177
8/14/84,119,1632,10,7.398174
8/15/84,107,1687,12,7.4313
8/16/84,97,1508,6,7.319202
8/17/84,102,1507,12,7.31854
8/18/84,87,1385,8,7.234177
8/19/84,119,1632,10,7.398174
8/20/84,107,1687,12,7.4313
8/21/84,97,1508,6,7.319202
8/22/84,102,1507,12,7.31854
8/23/84,87,1385,8,7.234177
8/24/84,119,1632,10,7.398174
8/25/84,107,1687,12,7.4313
8/26/84,97,1508,6,7.319202
8/27/84,102,1507,12,7.31854
8/28/84,87,1385,8,7.234177
8/29/84,119,1632,10,7.398174
8/30/84,107,1687,12,7.4313
8/31/84,97,1508,6,7.319202
9/1/84,102,1507,12,7.31854
9/2/84,87,1385,8,7.234177
9/3/84,119,1632,10,7.398174
9/4/84,107,1687,12,7.4313
9/5/84,97,1508,6,7.319202
9/6/84,102,1507,12,7.31854
9/7/84,87,1385,8,7.234177
9/8/84,119,1632,10,7.398174
9/9/84,107,1687,12,7.4313
9/10/84,97,1508,6,7.319202
9/11/84,102,1507,12,7.31854
9/12/84,87,1385,8,7.234177
9/13/84,119,1632,10,7.398174
9/14/84,107,1687,12,7.4313
9/15/84,97,1508,6,7.319202
9/16/84,102,1507,12,7.31854
9/17/84,87,1385,8,7.234177
9/18/84,119,1632,10,7.398174
9/19/84,107,1687,12,7.4313
9/20/84,97,1508,6,7.319202
9/21/84,102,1507,12,7.31854
9/22/84,87,1385,8,7.234177
9/23/84,119,1632,10,7.398174
9/24/84,107,1687,12,7.4313
9/25/84,97,1508,6,7.319202
9/26/84,102,1507,12,7.31854
9/27/84,87,1385,8,7.234177
9/28/84,119,1632,10,7.398174
9/29/84,107,1687,12,7.4313
9/30/84,97,1508,6,7.319202
10/1/84,102,1507,12,7.31854
10/2/84,87,1385,8,7.234177
10/3/84,119,1632,10,7.398174
10/4/84,107,1687,12,7.4313
10/5/84,97,1508,6,7.319202
10/6/84,102,1507,12,7.31854
10/7/84,87,1385,8,7.234177
10/8/84,119,1632,10,7.398174
10/9/84,107,1687,12,7.4313
10/10/84,97,1508,6,7.319202
10/11/84,102,1507,12,7.31854
10/12/84,87,1385,8,7.234177
10/13/84,119,1632,10,7.398174
10/14/84,107,1687,12,7.4313
10/15/84,97,1508,6,7.319202
10/16/84,102,1507,12,7.31854
10/17/84,87,1385,8,7.234177
10/18/84,119,1632,10,7.398174
10/19/84,107,1687,12,7.4313
10/20/84,97,1508,6,7.319202
10/21/84,102,1507,12,7.31854
10/22/84,87,1385,8,7.234177
10/23/84,119,1632,10,7.398174
10/24/84,107,1687,12,7.4313
10/25/84,97,1508,6,7.319202
10/26/84,102,1507,12,7.31854
10/27/84,87,1385,8,7.234177
10/28/84,119,1632,10,7.398174
10/29/84,107,1687,12,7.4313
10/30/84,97,1508,6,7.319202
10/31/84,102,1507,12,7.31854
11/1/84,87,1385,8,7.234177
11/2/84,119,1632,10,7.398174
11/3/84,107,1687,12,7.4313
11/4/84,97,1508,6,7.319202
11/5/84,102,1507,12,7.31854
11/6/84,87,1385,8,7.234177
11/7/84,119,1632,10,7.398174
11/8/84,107,1687,12,7.4313
